C,Cos,float,,100000,0.0002147
C,Cos,float,,500000,0.000670967
C,Cos,float,,1000000,0.00131483
C,Cos,float,,5000000,0.00742617
C,Cos,float,,10000000,0.0142743
C,Cos,float,,100000000,0.146518
C,Exp,float,,100000,0.0001564
C,Exp,float,,500000,0.000439867
C,Exp,float,,1000000,0.0008463
C,Exp,float,,5000000,0.00424963
C,Exp,float,,10000000,0.00861353
C,Exp,float,,100000000,0.0906283
C,Exp2,float,,100000,0.0001624
C,Exp2,float,,500000,0.000435067
C,Exp2,float,,1000000,0.0008447
C,Exp2,float,,5000000,0.00474787
C,Exp2,float,,10000000,0.0079049
C,Exp2,float,,100000000,0.0910839
C,Fabs,float,,100000,0.0001229
C,Fabs,float,,500000,0.000335767
C,Fabs,float,,1000000,0.000604067
C,Fabs,float,,5000000,0.00314853
C,Fabs,float,,10000000,0.0055783
C,Fabs,float,,100000000,0.0591778
C,Log,float,,100000,0.000184167
C,Log,float,,500000,0.000595833
C,Log,float,,1000000,0.00139137
C,Log,float,,5000000,0.00678353
C,Log,float,,10000000,0.0119545
C,Log,float,,100000000,0.121035
C,Log10,float,,100000,0.0002182
C,Log10,float,,500000,0.000768
C,Log10,float,,1000000,0.00155277
C,Log10,float,,5000000,0.00892843
C,Log10,float,,10000000,0.0155633
C,Log10,float,,100000000,0.163625
C,Log2,float,,100000,0.000185167
C,Log2,float,,500000,0.000637
C,Log2,float,,1000000,0.00126407
C,Log2,float,,5000000,0.00564567
C,Log2,float,,10000000,0.0119643
C,Log2,float,,100000000,0.122701
C,Round,float,,100000,0.0001791
C,Round,float,,500000,0.000560167
C,Round,float,,1000000,0.00113983
C,Round,float,,5000000,0.0051958
C,Round,float,,10000000,0.0100773
C,Round,float,,100000000,0.107109
C,Sin,float,,100000,0.000210967
C,Sin,float,,500000,0.000703933
C,Sin,float,,1000000,0.00149813
C,Sin,float,,5000000,0.0076907
C,Sin,float,,10000000,0.0143417
C,Sin,float,,100000000,0.157315
C,Sqrt,float,,100000,0.0001216
C,Sqrt,float,,500000,0.000311
C,Sqrt,float,,1000000,0.000502467
C,Sqrt,float,,5000000,0.0025024
C,Sqrt,float,,10000000,0.0052379
C,Sqrt,float,,100000000,0.0503237
C,Fmax,float,,100000,8.87667e-05
C,Fmax,float,,500000,0.000315667
C,Fmax,float,,1000000,0.0005435
C,Fmax,float,,5000000,0.0027825
C,Fmax,float,,10000000,0.00494277
C,Fmax,float,,100000000,0.0509195
C,Fmin,float,,100000,0.000119733
C,Fmin,float,,500000,0.000380533
C,Fmin,float,,1000000,0.0006791
C,Fmin,float,,5000000,0.0030425
C,Fmin,float,,10000000,0.0062514
C,Fmin,float,,100000000,0.065588
C,Pow,float,-1,100000,0.000263533
C,Pow,float,-1,500000,0.000932167
C,Pow,float,-1,1000000,0.00214353
C,Pow,float,-1,5000000,0.0100921
C,Pow,float,-1,10000000,0.0187491
C,Pow,float,-1,100000000,0.194123
C,Pow,float,-0.75,100000,0.000209133
C,Pow,float,-0.75,500000,0.000929333
C,Pow,float,-0.75,1000000,0.00162203
C,Pow,float,-0.75,5000000,0.00773327
C,Pow,float,-0.75,10000000,0.0159348
C,Pow,float,-0.75,100000000,0.166726
C,Pow,float,-0.5,100000,0.000229367
C,Pow,float,-0.5,500000,0.0007747
C,Pow,float,-0.5,1000000,0.00165557
C,Pow,float,-0.5,5000000,0.00873923
C,Pow,float,-0.5,10000000,0.0157941
C,Pow,float,-0.5,100000000,0.167982
C,Pow,float,-0.25,100000,0.000225267
C,Pow,float,-0.25,500000,0.000769967
C,Pow,float,-0.25,1000000,0.00158323
C,Pow,float,-0.25,5000000,0.0087245
C,Pow,float,-0.25,10000000,0.0164202
C,Pow,float,-0.25,100000000,0.171214
C,Pow,float,0,100000,0.000202967
C,Pow,float,0,500000,0.000644733
C,Pow,float,0,1000000,0.00134207
C,Pow,float,0,5000000,0.00730273
C,Pow,float,0,10000000,0.0124865
C,Pow,float,0,100000000,0.13504
C,Pow,float,0.25,100000,0.000226733
C,Pow,float,0.25,500000,0.000853633
C,Pow,float,0.25,1000000,0.00166453
C,Pow,float,0.25,5000000,0.0121132
C,Pow,float,0.25,10000000,0.0167308
C,Pow,float,0.25,100000000,0.171231
C,Pow,float,0.5,100000,0.000275133
C,Pow,float,0.5,500000,0.000811233
C,Pow,float,0.5,1000000,0.00166197
C,Pow,float,0.5,5000000,0.00735423
C,Pow,float,0.5,10000000,0.0155389
C,Pow,float,0.5,100000000,0.171361
C,Pow,float,0.75,100000,0.000235933
C,Pow,float,0.75,500000,0.000786967
