LLVM,Cos,float,,100000,0.0002109
LLVM,Cos,float,,500000,0.00110873
LLVM,Cos,float,,1000000,0.0016602
LLVM,Cos,float,,5000000,0.00767243
LLVM,Cos,float,,10000000,0.0156412
LLVM,Cos,float,,100000000,0.181413
LLVM,Exp,float,,100000,0.0001569
LLVM,Exp,float,,500000,0.0004737
LLVM,Exp,float,,1000000,0.000927467
LLVM,Exp,float,,5000000,0.00461197
LLVM,Exp,float,,10000000,0.0097091
LLVM,Exp,float,,100000000,0.0935734
LLVM,Exp2,float,,100000,0.000218
LLVM,Exp2,float,,500000,0.000513167
LLVM,Exp2,float,,1000000,0.000934933
LLVM,Exp2,float,,5000000,0.0054946
LLVM,Exp2,float,,10000000,0.00973603
LLVM,Exp2,float,,100000000,0.0887644
LLVM,Fabs,float,,100000,9.79e-05
LLVM,Fabs,float,,500000,0.000269067
LLVM,Fabs,float,,1000000,0.0005388
LLVM,Fabs,float,,5000000,0.002531
LLVM,Fabs,float,,10000000,0.00474597
LLVM,Fabs,float,,100000000,0.0484227
LLVM,Log,float,,100000,0.000175533
LLVM,Log,float,,500000,0.00100497
LLVM,Log,float,,1000000,0.0011893
LLVM,Log,float,,5000000,0.0083708
LLVM,Log,float,,10000000,0.0106411
LLVM,Log,float,,100000000,0.110755
LLVM,Log10,float,,100000,0.000232333
LLVM,Log10,float,,500000,0.000844033
LLVM,Log10,float,,1000000,0.00177633
LLVM,Log10,float,,5000000,0.010383
LLVM,Log10,float,,10000000,0.0170546
LLVM,Log10,float,,100000000,0.177268
LLVM,Log2,float,,100000,0.000164533
LLVM,Log2,float,,500000,0.000530467
LLVM,Log2,float,,1000000,0.0010728
LLVM,Log2,float,,5000000,0.00564487
LLVM,Log2,float,,10000000,0.00999487
LLVM,Log2,float,,100000000,0.10544
LLVM,Round,float,,100000,0.000185767
LLVM,Round,float,,500000,0.000556067
LLVM,Round,float,,1000000,0.0013151
LLVM,Round,float,,5000000,0.0056829
LLVM,Round,float,,10000000,0.0103062
LLVM,Round,float,,100000000,0.114986
LLVM,Sin,float,,100000,0.0002565
LLVM,Sin,float,,500000,0.000681333
LLVM,Sin,float,,1000000,0.0015396
LLVM,Sin,float,,5000000,0.0078936
LLVM,Sin,float,,10000000,0.0136296
LLVM,Sin,float,,100000000,0.142993
LLVM,Sqrt,float,,100000,0.000121867
LLVM,Sqrt,float,,500000,0.0003208
LLVM,Sqrt,float,,1000000,0.000583733
LLVM,Sqrt,float,,5000000,0.00258097
LLVM,Sqrt,float,,10000000,0.0053641
LLVM,Sqrt,float,,100000000,0.0614677
LLVM,Fmax,float,,100000,0.0001353
LLVM,Fmax,float,,500000,0.000365033
LLVM,Fmax,float,,1000000,0.0006393
LLVM,Fmax,float,,5000000,0.00299303
LLVM,Fmax,float,,10000000,0.00586993
LLVM,Fmax,float,,100000000,0.064585
LLVM,Fmin,float,,100000,0.000121033
LLVM,Fmin,float,,500000,0.000294467
LLVM,Fmin,float,,1000000,0.000498833
LLVM,Fmin,float,,5000000,0.0027465
LLVM,Fmin,float,,10000000,0.0046052
LLVM,Fmin,float,,100000000,0.0528527
LLVM,Pow,float,-1,100000,0.000338967
LLVM,Pow,float,-1,500000,0.00132523
LLVM,Pow,float,-1,1000000,0.0019561
LLVM,Pow,float,-1,5000000,0.00963087
LLVM,Pow,float,-1,10000000,0.0187372
LLVM,Pow,float,-1,100000000,0.200174
LLVM,Pow,float,-0.75,100000,0.0002385
LLVM,Pow,float,-0.75,500000,0.000958867
LLVM,Pow,float,-0.75,1000000,0.00192907
LLVM,Pow,float,-0.75,5000000,0.00893103
LLVM,Pow,float,-0.75,10000000,0.0163256
LLVM,Pow,float,-0.75,100000000,0.171414
LLVM,Pow,float,-0.5,100000,0.000232533
