C,Cos,double,,100000,0.000317567
C,Cos,double,,500000,0.00108607
C,Cos,double,,1000000,0.0026457
C,Cos,double,,5000000,0.0118751
C,Cos,double,,10000000,0.022095
C,Cos,double,,100000000,0.24045
C,Exp,double,,100000,0.0002034
C,Exp,double,,500000,0.0008648
C,Exp,double,,1000000,0.001402
C,Exp,double,,5000000,0.00773603
C,Exp,double,,10000000,0.0149388
C,Exp,double,,100000000,0.148892
C,Exp2,double,,100000,0.000189933
C,Exp2,double,,500000,0.0006504
C,Exp2,double,,1000000,0.00121047
C,Exp2,double,,5000000,0.00564823
C,Exp2,double,,10000000,0.0126707
C,Exp2,double,,100000000,0.125422
C,Fabs,double,,100000,0.0001077
C,Fabs,double,,500000,0.000327567
C,Fabs,double,,1000000,0.0008186
C,Fabs,double,,5000000,0.00441017
C,Fabs,double,,10000000,0.00718847
C,Fabs,double,,100000000,0.070694
C,Log,double,,100000,0.0002555
C,Log,double,,500000,0.0008442
C,Log,double,,1000000,0.00152677
C,Log,double,,5000000,0.00710067
C,Log,double,,10000000,0.0148635
C,Log,double,,100000000,0.160409
C,Log10,double,,100000,0.0003058
C,Log10,double,,500000,0.00102387
C,Log10,double,,1000000,0.002286
C,Log10,double,,5000000,0.0111816
C,Log10,double,,10000000,0.0194828
C,Log10,double,,100000000,0.230518
C,Log2,double,,100000,0.000474667
C,Log2,double,,500000,0.0009356
C,Log2,double,,1000000,0.00187683
C,Log2,double,,5000000,0.0082082
C,Log2,double,,10000000,0.0174605
C,Log2,double,,100000000,0.191126
C,Round,double,,100000,0.000268933
C,Round,double,,500000,0.000905133
C,Round,double,,1000000,0.00205963
C,Round,double,,5000000,0.00901503
C,Round,double,,10000000,0.0170212
C,Round,double,,100000000,0.131803
C,Sin,double,,100000,0.0002877
C,Sin,double,,500000,0.00111153
C,Sin,double,,1000000,0.00247963
C,Sin,double,,5000000,0.0141539
C,Sin,double,,10000000,0.0246387
C,Sin,double,,100000000,0.234858
C,Sqrt,double,,100000,0.000139033
C,Sqrt,double,,500000,0.000427067
C,Sqrt,double,,1000000,0.000880367
C,Sqrt,double,,5000000,0.00380057
C,Sqrt,double,,10000000,0.0073326
C,Sqrt,double,,100000000,0.0763828
C,Fmax,double,,100000,0.000132633
C,Fmax,double,,500000,0.000360367
C,Fmax,double,,1000000,0.000825667
C,Fmax,double,,5000000,0.00416487
C,Fmax,double,,10000000,0.00754993
C,Fmax,double,,100000000,0.0723129
C,Fmin,double,,100000,0.0001295
C,Fmin,double,,500000,0.000388967
C,Fmin,double,,1000000,0.0008564
C,Fmin,double,,5000000,0.00408347
C,Fmin,double,,10000000,0.00725413
C,Fmin,double,,100000000,0.0735584
C,Pow,double,-1,100000,0.0003555
C,Pow,double,-1,500000,0.00159743
C,Pow,double,-1,1000000,0.0034652
C,Pow,double,-1,5000000,0.0139304
C,Pow,double,-1,10000000,0.0287997
C,Pow,double,-1,100000000,0.339596
C,Pow,double,-0.75,100000,0.000290133
C,Pow,double,-0.75,500000,0.0011159
C,Pow,double,-0.75,1000000,0.00244563
C,Pow,double,-0.75,5000000,0.0119781
C,Pow,double,-0.75,10000000,0.0212351
C,Pow,double,-0.75,100000000,0.245821
C,Pow,double,-0.5,100000,0.000337133
C,Pow,double,-0.5,500000,0.00110027
C,Pow,double,-0.5,1000000,0.00234157
C,Pow,double,-0.5,5000000,0.0126116
C,Pow,double,-0.5,10000000,0.0240775
C,Pow,double,-0.5,100000000,0.250313
C,Pow,double,-0.25,100000,0.000309033
C,Pow,double,-0.25,500000,0.00108463
C,Pow,double,-0.25,1000000,0.00231287
C,Pow,double,-0.25,5000000,0.0128139
C,Pow,double,-0.25,10000000,0.025574
C,Pow,double,-0.25,100000000,0.257126
C,Pow,double,0,100000,0.0002321
C,Pow,double,0,500000,0.000842733
C,Pow,double,0,1000000,0.00183973
C,Pow,double,0,5000000,0.009276
C,Pow,double,0,10000000,0.0166975
C,Pow,double,0,100000000,0.178424
C,Pow,double,0.25,100000,0.0003141
C,Pow,double,0.25,500000,0.00111943
C,Pow,double,0.25,1000000,0.00243703
C,Pow,double,0.25,5000000,0.0114054
C,Pow,double,0.25,10000000,0.023954
C,Pow,double,0.25,100000000,0.234607
C,Pow,double,0.5,100000,0.0002941
C,Pow,double,0.5,500000,0.00127193
