D,Cos,double,,100000,0.0002803
D,Cos,double,,500000,0.00108957
D,Cos,double,,1000000,0.00234023
D,Cos,double,,5000000,0.0120158
D,Cos,double,,10000000,0.0229872
D,Cos,double,,100000000,0.256459
D,Exp,double,,100000,0.0004412
D,Exp,double,,500000,0.00188883
D,Exp,double,,1000000,0.00361207
D,Exp,double,,5000000,0.0188936
D,Exp,double,,10000000,0.0390066
D,Exp,double,,100000000,0.413625
D,Exp2,double,,100000,0.000417
D,Exp2,double,,500000,0.0015812
D,Exp2,double,,1000000,0.00356263
D,Exp2,double,,5000000,0.018563
D,Exp2,double,,10000000,0.0329928
D,Exp2,double,,100000000,0.363218
D,Fabs,double,,100000,0.000139033
D,Fabs,double,,500000,0.000436333
D,Fabs,double,,1000000,0.00100447
D,Fabs,double,,5000000,0.00370547
D,Fabs,double,,10000000,0.0074356
D,Fabs,double,,100000000,0.0772029
D,Log,double,,100000,0.0003563
D,Log,double,,500000,0.00124533
D,Log,double,,1000000,0.0027879
D,Log,double,,5000000,0.0144204
D,Log,double,,10000000,0.0281861
D,Log,double,,100000000,0.270734
D,Log10,double,,100000,0.000333433
D,Log10,double,,500000,0.0012165
D,Log10,double,,1000000,0.00238437
D,Log10,double,,5000000,0.0139043
D,Log10,double,,10000000,0.0242451
D,Log10,double,,100000000,0.281562
D,Log2,double,,100000,0.000349367
D,Log2,double,,500000,0.0012492
D,Log2,double,,1000000,0.00269583
D,Log2,double,,5000000,0.0142782
D,Log2,double,,10000000,0.0268079
D,Log2,double,,100000000,0.286582
D,Round,double,,100000,0.0001973
D,Round,double,,500000,0.000617733
D,Round,double,,1000000,0.00128847
D,Round,double,,5000000,0.00732587
D,Round,double,,10000000,0.0115005
D,Round,double,,100000000,0.125675
D,Sin,double,,100000,0.000341833
D,Sin,double,,500000,0.00111437
D,Sin,double,,1000000,0.0023491
D,Sin,double,,5000000,0.0122375
D,Sin,double,,10000000,0.0218435
D,Sin,double,,100000000,0.23911
D,Sqrt,double,,100000,0.0001247
D,Sqrt,double,,500000,0.000703233
D,Sqrt,double,,1000000,0.000828933
D,Sqrt,double,,5000000,0.00381857
D,Sqrt,double,,10000000,0.0077232
D,Sqrt,double,,100000000,0.076764
D,Fmax,double,,100000,0.0001986
D,Fmax,double,,500000,0.0006415
D,Fmax,double,,1000000,0.00149773
D,Fmax,double,,5000000,0.00745943
D,Fmax,double,,10000000,0.0126283
D,Fmax,double,,100000000,0.141713
D,Fmin,double,,100000,0.0002272
D,Fmin,double,,500000,0.000769033
D,Fmin,double,,1000000,0.0015747
D,Fmin,double,,5000000,0.0064043
D,Fmin,double,,10000000,0.0132116
D,Fmin,double,,100000000,0.139479
D,Pow,double,-1,100000,0.0005901
D,Pow,double,-1,500000,0.00238133
D,Pow,double,-1,1000000,0.0049527
D,Pow,double,-1,5000000,0.024067
D,Pow,double,-1,10000000,0.0513327
D,Pow,double,-1,100000000,0.516208
D,Pow,double,-0.75,100000,0.00126493
D,Pow,double,-0.75,500000,0.0061435
D,Pow,double,-0.75,1000000,0.0118623
D,Pow,double,-0.75,5000000,0.0621855
D,Pow,double,-0.75,10000000,0.123842
D,Pow,double,-0.75,100000000,1.18105
D,Pow,double,-0.5,100000,0.0011157
D,Pow,double,-0.5,500000,0.00563307
D,Pow,double,-0.5,1000000,0.0118277
D,Pow,double,-0.5,5000000,0.0547017
D,Pow,double,-0.5,10000000,0.118383
D,Pow,double,-0.5,100000000,1.23695
D,Pow,double,-0.25,100000,0.0012127
D,Pow,double,-0.25,500000,0.0064236
D,Pow,double,-0.25,1000000,0.0121304
D,Pow,double,-0.25,5000000,0.061895
D,Pow,double,-0.25,10000000,0.123798
D,Pow,double,-0.25,100000000,1.22305
D,Pow,double,0,100000,0.000208667
D,Pow,double,0,500000,0.000719033
D,Pow,double,0,1000000,0.00166773
D,Pow,double,0,5000000,0.00828533
D,Pow,double,0,10000000,0.0133937
D,Pow,double,0,100000000,0.156663
D,Pow,double,0.25,100000,0.00130347
D,Pow,double,0.25,500000,0.0056639
D,Pow,double,0.25,1000000,0.0107199
D,Pow,double,0.25,5000000,0.062033
D,Pow,double,0.25,10000000,0.125265
D,Pow,double,0.25,100000000,1.25247
D,Pow,double,0.5,100000,0.0011448
D,Pow,double,0.5,500000,0.0059746
D,Pow,double,0.5,1000000,0.0107057
D,Pow,double,0.5,5000000,0.0578927
D,Pow,double,0.5,10000000,0.123052
D,Pow,double,0.5,100000000,1.24521
D,Pow,double,0.75,100000,0.00136307
D,Pow,double,0.75,500000,0.006248
D,Pow,double,0.75,1000000,0.0113518
D,Pow,double,0.75,5000000,0.0584211
D,Pow,double,0.75,10000000,0.124174
D,Pow,double,0.75,100000000,1.24636
D,Pow,double,1,100000,0.0003387
D,Pow,double,1,500000,0.00115793
D,Pow,double,1,1000000,0.0023464
D,Pow,double,1,5000000,0.0123272
D,Pow,double,1,10000000,0.0245073
D,Pow,double,1,100000000,0.244732
D,Pow,double,1.25,100000,0.00118047
D,Pow,double,1.25,500000,0.00583173
D,Pow,double,1.25,1000000,0.0122714
D,Pow,double,1.25,5000000,0.0631743
D,Pow,double,1.25,10000000,0.124073
D,Pow,double,1.25,100000000,1.23302
D,Pow,double,1.5,100000,0.00126687
D,Pow,double,1.5,500000,0.0056532
D,Pow,double,1.5,1000000,0.0109232
D,Pow,double,1.5,5000000,0.0600513
D,Pow,double,1.5,10000000,0.126628
D,Pow,double,1.5,100000000,1.1804
D,Pow,double,1.75,100000,0.00112153
D,Pow,double,1.75,500000,0.0056996
D,Pow,double,1.75,1000000,0.0119999
D,Pow,double,1.75,5000000,0.0565267
D,Pow,double,1.75,10000000,0.123519
D,Pow,double,1.75,100000000,1.2282
D,Pow,double,2,100000,0.000560633
D,Pow,double,2,500000,0.00259823
D,Pow,double,2,1000000,0.00521753
D,Pow,double,2,5000000,0.0262952
D,Pow,double,2,10000000,0.0538432
D,Pow,double,2,100000000,0.575268
D,Pow,double,2.25,100000,0.00121007
D,Pow,double,2.25,500000,0.00575797
D,Pow,double,2.25,1000000,0.0106813
D,Pow,double,2.25,5000000,0.0611867
D,Pow,double,2.25,10000000,0.124658
D,Pow,double,2.25,100000000,1.24045
D,Pow,double,2.5,100000,0.0011315
D,Pow,double,2.5,500000,0.00584213
D,Pow,double,2.5,1000000,0.0118972
D,Pow,double,2.5,5000000,0.0637719
D,Pow,double,2.5,10000000,0.125551
D,Pow,double,2.5,100000000,1.24804
D,Pow,double,2.75,100000,0.00111207
D,Pow,double,2.75,500000,0.0057814
D,Pow,double,2.75,1000000,0.0115314
D,Pow,double,2.75,5000000,0.0573142
D,Pow,double,2.75,10000000,0.125322
D,Pow,double,2.75,100000000,1.25486
D,Pow,double,3,100000,0.0006711
D,Pow,double,3,500000,0.00295093
D,Pow,double,3,1000000,0.0058452
D,Pow,double,3,5000000,0.0315426
D,Pow,double,3,10000000,0.0664162
D,Pow,double,3,100000000,0.668323
